iter	Logloss
441	0.2186545511
442	0.2186211031
443	0.2184831112
444	0.2184191254
445	0.2183857036
446	0.2183552545
447	0.2182928861
448	0.2182646834
449	0.2181578423
450	0.21810794
451	0.2180534742
452	0.2179403065
453	0.2178955091
454	0.2178668521
455	0.2178309204
456	0.2178089115
457	0.2177604432
458	0.2177221521
459	0.2176735984
460	0.2176321331
461	0.2175741608
462	0.2175360957
463	0.2175004505
464	0.2174604604
465	0.2174102143
466	0.2173012805
467	0.2172456188
468	0.2172129778
469	0.2171552099
470	0.2171222348
471	0.2170891658
472	0.2170695011
473	0.2170297639
474	0.2169897198
475	0.2169599588
476	0.2168722965
477	0.2168288249
478	0.2168041883
479	0.2167626272
480	0.2167309817
481	0.2167101939
482	0.2166642035
483	0.2165240466
484	0.2165001334
485	0.2164659489
486	0.2164329627
487	0.2163870412
488	0.216360498
489	0.2163246615
490	0.2163041914
491	0.2162236259
492	0.2160949177
493	0.2160544744
494	0.2160201052
495	0.2159210461
496	0.2158839635
497	0.2158521694
498	0.2158261838
499	0.2157961674
500	0.2157680807
501	0.2157360817
502	0.2157169637
503	0.2156857492
504	0.2156516295
505	0.2156081593
506	0.2155790495
507	0.2155470738
508	0.2154860252
509	0.2154540679
510	0.2154043581
511	0.2153578032
512	0.2152798008
513	0.2152547202
514	0.2152244349
515	0.2151240015
516	0.2150933447
517	0.2150685487
518	0.215036808
519	0.214981981
520	0.2149444501
521	0.2149127734
522	0.214881927
523	0.2148311486
524	0.2147886515
525	0.2147528683
526	0.2147126305
527	0.214681943
528	0.2146603517
529	0.2146147566
530	0.2145606573
531	0.214528019
532	0.2144605359
533	0.2144382791
534	0.2143823242
535	0.214350866
536	0.2143012211
537	0.2142175685
538	0.2141642654
539	0.2140814478
540	0.2140214094
541	0.213997383
542	0.2139712485
543	0.2138984505
544	0.213876649
545	0.2138480708
546	0.2137957392
547	0.2137511433
548	0.213710837
549	0.2136270804
550	0.2135965909
551	0.2135718484
552	0.2135311353
553	0.2134506169
554	0.2134272683
555	0.2133684257
556	0.2133305012
557	0.2133009862
558	0.213265433
559	0.2132259348
560	0.2132003834
561	0.2131749699
562	0.2131510718
563	0.2131233711
564	0.2130954535
565	0.2130516339
566	0.2130258949
567	0.2129989067
568	0.2129713975
569	0.2129416606
570	0.2129086558
571	0.2128383172
572	0.2127616946
573	0.2127230797
574	0.2126883186
575	0.21263879
576	0.2126128231
577	0.2125767807
578	0.2125544023
579	0.2124979606
580	0.2124233093
581	0.2123848885
582	0.2123426587
583	0.2123227463
584	0.2122840477
585	0.212250476
586	0.2122082711
587	0.2121556887
588	0.2121244626
589	0.2120794277
590	0.2120541613
591	0.2119841698
592	0.2119364731
593	0.2119095112
594	0.2118848057
595	0.2118530195
596	0.2118064266
597	0.2117143846
598	0.21166659
599	0.2116190207
600	0.2115865998
601	0.2115521213
602	0.2115135055
603	0.2114576642
604	0.2114437199
605	0.2114041285
606	0.211352336
607	0.2113153404
608	0.2112799616
609	0.2112170224
610	0.2111832315
611	0.2111390562
612	0.2110764837
613	0.2110236126
614	0.2109827955
615	0.2109160656
616	0.210895327
617	0.2108672116
618	0.2108347646
619	0.2108040366
620	0.2107555081
621	0.2106868703
622	0.2106267174
623	0.2105986646
624	0.2105373781
625	0.2104954689
626	0.2104618412
627	0.2104421891
628	0.2104073989
629	0.2103737909
630	0.2103554578
631	0.2103172563
632	0.2102940106
633	0.2102606223
634	0.2102104958
635	0.2101273639
636	0.2101007893
637	0.2100645931
638	0.2100070608
639	0.20996909
640	0.2099497331
641	0.2099029056
642	0.2098750714
643	0.209824434
644	0.209776047
645	0.2097509183
646	0.2097138721
647	0.2096833364
648	0.2096481423
649	0.2096195742
650	0.2095858806
651	0.2095605511
652	0.2095277593
653	0.2094928201
654	0.2094677461
655	0.2094287928
656	0.2093964833
657	0.2093459701
658	0.2093202244
659	0.2092810824
660	0.2092426215
661	0.2092154274
662	0.2091888468
663	0.2091415657
664	0.2091188985
665	0.2090737297
666	0.2090407594
667	0.2089966298
668	0.2089410742
669	0.2088935382
670	0.2088501053
671	0.2088240017
672	0.208789033
673	0.2087635637
674	0.2087389867
675	0.2087143371
676	0.2086748724
677	0.2086468353
678	0.2085976808
679	0.208562093
680	0.208535733
681	0.2085084719
682	0.2084835142
683	0.2084502469
684	0.2084276344
685	0.208403436
686	0.2083778522
687	0.2083050481
688	0.2082765134
689	0.2082267443
690	0.208187241
691	0.2081566181
692	0.2081164818
693	0.2080853392
694	0.2080612422
695	0.2080352788
696	0.2080134402
697	0.2079901297
698	0.2079493844
699	0.2079322733
700	0.2078969551
701	0.2078421046
702	0.2078189966
703	0.2077925238
704	0.2077796888
705	0.2077450027
706	0.2076808054
707	0.2076316894
708	0.2076113024
709	0.2075884606
710	0.2075489571
711	0.2075116053
712	0.2074879047
713	0.2074741405
714	0.2074450671
715	0.207420251
716	0.2073688129
717	0.2073498662
718	0.2073117413
719	0.2072836508
720	0.2072475826
721	0.2072210344
722	0.2071760331
723	0.2071167295
724	0.2070879158
725	0.2070628838
726	0.2070212706
727	0.2069999619
728	0.2069582766
729	0.2069326091
730	0.2069100852
731	0.2068797279
732	0.2068462813
733	0.2067800645
734	0.2067526081
735	0.2067151644
736	0.2066975131
737	0.2066672799
738	0.2066439991
739	0.2066029653
740	0.2065749546
741	0.206545307
742	0.2065142612
743	0.2064772917
744	0.2064455498
745	0.2064234806
746	0.2063918776
747	0.2063461144
748	0.2063080273
749	0.2062750857
750	0.2062513886
751	0.2062149308
752	0.2061697058
753	0.2061383771
754	0.2060760859
755	0.2060302127
756	0.20599953
757	0.2059694068
758	0.2059456491
759	0.2059148397
760	0.2058922089
761	0.2058572746
762	0.2058204487
763	0.2057689154
764	0.2057324679
765	0.205708767
766	0.205670134
767	0.2056335153
768	0.2055760281
769	0.2055402672
770	0.2055144537
771	0.2054682054
772	0.2054265261
773	0.2054145054
774	0.2053794775
775	0.2053494298
776	0.2053155643
777	0.2052999824
778	0.2052577637
779	0.205214138
780	0.2051401251
781	0.2051078721
782	0.2050825086
783	0.2050384574
784	0.2050059135
785	0.2049811364
786	0.2049464415
787	0.204885469
788	0.2048541447
789	0.2048319809
790	0.2048146939
791	0.2047870743
792	0.2047647023
793	0.2047413415
794	0.2047011769
795	0.204651231
796	0.2046133503
797	0.2045829001
798	0.2045673437
799	0.2045259492
800	0.2045103549
801	0.2044407432
802	0.2044065045
803	0.2043877586
804	0.2043518511
805	0.2043174072
806	0.2042768369
807	0.2042389555
808	0.204213123
809	0.204187199
810	0.2041578397
811	0.2041265017
812	0.2040916033
813	0.2040643423
814	0.2040361419
815	0.204018768
816	0.20399292
817	0.2039676244
818	0.2039394871
819	0.20389189
820	0.2038644645
821	0.2038445945
822	0.2038298873
823	0.2037851341
824	0.2037635362
825	0.2037188942
826	0.203695428
827	0.2036815214
828	0.2036001857
829	0.2035589811
830	0.2035270564
831	0.2034510801
832	0.2034144507
833	0.2033688616
834	0.2033432705
835	0.2033064929
836	0.2032799543
837	0.2032437558
838	0.2031996995
839	0.2031764127
840	0.2031427663
841	0.2031098974
842	0.2030758186
843	0.2030502756
844	0.2030290921
845	0.202996803
846	0.2029679156
847	0.2029428352
848	0.2029180106
849	0.2028746007
850	0.2028402731
851	0.2028057583
852	0.2027784468
853	0.2027504326
854	0.2027210902
855	0.2026919136
856	0.2026663364
857	0.2026414296
858	0.202603314
859	0.2025755667
860	0.2025495365
861	0.2025173069
862	0.2024917212
863	0.202461175
864	0.202439234
865	0.2023979456
866	0.2023717293
867	0.2023467872
868	0.2023272095
869	0.2023123907
870	0.2022945587
871	0.2022485558
872	0.2022229693
873	0.2021951278
874	0.2021668071
875	0.202138722
876	0.2021170741
877	0.2020914809
878	0.2020486072
879	0.2020217082
880	0.2019948176
881	0.2019618779
882	0.2019317954
883	0.20190811
884	0.2018746878
885	0.2018517478
886	0.2018354983
887	0.201794168
888	0.201760807
889	0.2017413526
890	0.2017172324
891	0.2016980375
892	0.2016729866
893	0.2016147934
894	0.2015771183
895	0.201542784
896	0.2015200201
897	0.201482874
898	0.2014645458
899	0.2014342802
900	0.2014083667
901	0.2013796086
902	0.2013475051
903	0.2012903299
904	0.2012552763
905	0.2012281648
906	0.2011997555
907	0.20117586
908	0.2011557035
909	0.2011240766
910	0.2011089059
911	0.2010778915
912	0.201026711
913	0.2010063002
914	0.2009737922
915	0.2009348437
916	0.2009135604
917	0.2008839118
918	0.2008607012
919	0.2008425851
920	0.2008218517
921	0.2007927039
922	0.2007529379
923	0.2007362921
924	0.2007110229
925	0.2006919878
926	0.2006689757
927	0.200656962
928	0.2006412058
929	0.2006244628
930	0.2005593354
931	0.200539
932	0.2004881195
933	0.2004691644
934	0.2004407333
935	0.2003976899
936	0.2003714147
937	0.2003473485
938	0.2003251285
939	0.2002958928
940	0.20026514
941	0.2002385014
942	0.2001968751
943	0.2001575217
944	0.2001350209
945	0.2001091192
946	0.2000754176
947	0.2000396004
948	0.2000183546
949	0.1999898712
950	0.1999248185
951	0.1998929071
952	0.1998635003
953	0.199836972
954	0.1998132831
955	0.1997810544
956	0.1997713733
957	0.1997466129
958	0.1997312845
959	0.1997068846
960	0.1996955407
961	0.1996754849
962	0.1996513458
963	0.1996257743
964	0.1995953941
965	0.1995734383
966	0.1995512945
967	0.1995313333
968	0.1994881709
969	0.199464566
970	0.1994195744
971	0.199395024
972	0.1993583169
973	0.1993377741
974	0.1993177515
975	0.1992867369
976	0.1992597219
977	0.1991996177
978	0.1991643246
979	0.19913773
980	0.1991132521
981	0.1990808008
982	0.199063907
983	0.1990383652
984	0.1990149259
985	0.198987928
986	0.1989536562
987	0.1989235941
988	0.1988909466
989	0.1988647631
990	0.1988434193
991	0.1988229776
992	0.1988089648
993	0.1987875202
994	0.1987304543
995	0.1987060411
996	0.1986816192
997	0.1986396543
998	0.1986197701
999	0.1985845072
1000	0.1985448373
1001	0.1985329863
1002	0.1985020911
1003	0.1984710274
1004	0.1984230402
1005	0.1983769562
1006	0.1983524487
1007	0.1983240518
1008	0.1982882162
1009	0.1982560088
1010	0.1982354455
1011	0.1982103876
1012	0.1981877666
1013	0.1981765923
1014	0.1981625413
1015	0.1981396461
1016	0.1981023278
1017	0.198085074
1018	0.1980504718
1019	0.1980220074
1020	0.1979963567
1021	0.1979792399
1022	0.1979455604
1023	0.1979013062
1024	0.1978809612
1025	0.1978506608
1026	0.1978233727
1027	0.1978019585
1028	0.1977773248
1029	0.1977571298
1030	0.1977306079
1031	0.1977140991
1032	0.197685686
1033	0.1976589816
1034	0.1976343933
1035	0.197602818
1036	0.1975788916
1037	0.1975583232
1038	0.1975306805
1039	0.1974957968
1040	0.1974693622
1041	0.1974589446
1042	0.1974425453
1043	0.1974123744
1044	0.1973974311
1045	0.1973669987
1046	0.197344445
1047	0.1973183694
1048	0.1972966439
1049	0.1972720849
1050	0.1972461641
1051	0.1972239778
1052	0.197195158
1053	0.1971722419
1054	0.1971419135
1055	0.1971144468
1056	0.1970830158
1057	0.1970520612
1058	0.1970299902
1059	0.196999624
1060	0.1969777401
1061	0.1969497538
1062	0.1969250482
1063	0.1969078447
1064	0.196880729
1065	0.1968421322
1066	0.1968226228
1067	0.1967979196
1068	0.1967480694
1069	0.1967272954
1070	0.1966959805
1071	0.1966746225
1072	0.1966519396
1073	0.1966320004
1074	0.1966092993
1075	0.1965837055
1076	0.1965506399
1077	0.1965344249
1078	0.1965106242
1079	0.1965018832
1080	0.1964859455
1081	0.1964552601
1082	0.1964329216
1083	0.1964140244
1084	0.1963933721
1085	0.196350275
1086	0.1962999801
1087	0.1962564782
1088	0.1962283326
1089	0.1962036669
1090	0.1961951309
1091	0.1961757332
1092	0.1961490269
1093	0.1961298927
1094	0.1960957891
1095	0.1960704735
1096	0.196042656
1097	0.1960259084
1098	0.1959967119
1099	0.1959766255
1100	0.1959529706
1101	0.1959424406
1102	0.1959007002
1103	0.1958736384
1104	0.1958364662
1105	0.195808783
1106	0.1957836125
1107	0.1957587471
1108	0.1957411373
1109	0.1957185858
1110	0.1956884485
1111	0.1956674313
1112	0.1956384606
1113	0.1955998802
1114	0.1955592636
1115	0.1955378429
1116	0.1955097663
1117	0.1954755888
1118	0.1954599091
1119	0.195421127
1120	0.1954028277
1121	0.1953715152
1122	0.1953375289
1123	0.1953106796
1124	0.1952916033
1125	0.1952565226
1126	0.1952251709
1127	0.1952104608
1128	0.1951934521
1129	0.1951801178
1130	0.1951614248
1131	0.195131637
1132	0.1950979281
1133	0.195076691
1134	0.1950529832
1135	0.1950249399
1136	0.1950123418
1137	0.1949859418
1138	0.1949660958
1139	0.1949487962
1140	0.1949150557
1141	0.1948706825
1142	0.1948445969
1143	0.1948004707
1144	0.1947791316
1145	0.1947586925
1146	0.1947298295
1147	0.1946904057
1148	0.1946640984
1149	0.1946408737
1150	0.1946161512
1151	0.1945971511
1152	0.1945810338
1153	0.1945622537
1154	0.1945356866
1155	0.1945035844
1156	0.1944750601
1157	0.1944535476
1158	0.1944279291
1159	0.1943931751
1160	0.194359652
1161	0.1943332031
1162	0.1943119879
1163	0.1942923362
1164	0.1942643481
1165	0.1942466129
1166	0.1942217208
1167	0.1941952067
1168	0.1941734798
1169	0.1941281065
1170	0.1941134134
1171	0.1940971334
1172	0.1940757538
1173	0.1940500327
1174	0.1940175572
1175	0.1939966412
1176	0.1939745157
1177	0.1939534378
1178	0.19392644
1179	0.1938986612
1180	0.1938621862
1181	0.1938382475
1182	0.1938014756
1183	0.1937802176
1184	0.1937572865
1185	0.1937457951
1186	0.1937218026
1187	0.1936972159
1188	0.193652963
1189	0.1936221195
1190	0.1935923151
1191	0.1935594471
1192	0.193523498
1193	0.1934813466
1194	0.1934606566
1195	0.1934359316
1196	0.1934190873
1197	0.1933875831
1198	0.1933697133
1199	0.1933426439
